date,open,high,low,close,volume
,MNTK,MNTK,MNTK,MNTK,MNTK
2024-01-02 00:00:00+00:00,8.819999694824219,9.050000190734863,8.819999694824219,8.920000076293945,225600
2024-01-03 00:00:00+00:00,8.90999984741211,8.920000076293945,8.524999618530273,8.600000381469727,229200
2024-01-04 00:00:00+00:00,8.6899995803833,8.800000190734863,8.329999923706055,8.399999618530273,215300
2024-01-05 00:00:00+00:00,8.329999923706055,8.479999542236328,8.260000228881836,8.300000190734863,239800
2024-01-08 00:00:00+00:00,8.279999732971191,8.350000381469727,8.109999656677246,8.319999694824219,289100
2024-01-09 00:00:00+00:00,8.229999542236328,8.40999984741211,8.0600004196167,8.170000076293945,150800
2024-01-10 00:00:00+00:00,8.149999618530273,8.170000076293945,8.020000457763672,8.069999694824219,137700
2024-01-11 00:00:00+00:00,8.050000190734863,8.119999885559082,7.960000038146973,8.0600004196167,180500
2024-01-12 00:00:00+00:00,8.199999809265137,8.229999542236328,7.920000076293945,7.949999809265137,158200
2024-01-16 00:00:00+00:00,7.860000133514404,8.020000457763672,7.659999847412109,7.940000057220459,310800
2024-01-17 00:00:00+00:00,7.800000190734863,7.940000057220459,7.46999979019165,7.550000190734863,323100
2024-01-18 00:00:00+00:00,7.650000095367432,8.029999732971191,7.429999828338623,7.440000057220459,193600
2024-01-19 00:00:00+00:00,7.5,7.5,7.300000190734863,7.409999847412109,152200
2024-01-22 00:00:00+00:00,7.449999809265137,7.710000038146973,7.360000133514404,7.630000114440918,196100
2024-01-23 00:00:00+00:00,7.739999771118164,7.829999923706055,7.567999839782715,7.670000076293945,125900
2024-01-24 00:00:00+00:00,7.789999961853027,7.789999961853027,7.360000133514404,7.400000095367432,116400
2024-01-25 00:00:00+00:00,7.559999942779541,7.639999866485596,7.474999904632568,7.630000114440918,144600
2024-01-26 00:00:00+00:00,7.670000076293945,7.75,7.610000133514404,7.639999866485596,97100
2024-01-29 00:00:00+00:00,7.610000133514404,7.75,7.440000057220459,7.539999961853027,185900
2024-01-30 00:00:00+00:00,7.489999771118164,7.489999771118164,7.28000020980835,7.369999885559082,126100
2024-01-31 00:00:00+00:00,7.199999809265137,7.429999828338623,6.900000095367432,6.909999847412109,328100
2024-02-01 00:00:00+00:00,6.980000019073486,7.204999923706055,6.880000114440918,7.010000228881836,494000
2024-02-02 00:00:00+00:00,6.889999866485596,7.070000171661377,6.579999923706055,6.599999904632568,531300
2024-02-05 00:00:00+00:00,6.519999980926514,6.670000076293945,6.300000190734863,6.360000133514404,348400
2024-02-06 00:00:00+00:00,6.349999904632568,6.614999771118164,6.340000152587891,6.460000038146973,203600
2024-02-07 00:00:00+00:00,6.480000019073486,6.570000171661377,6.329999923706055,6.480000019073486,169700
2024-02-08 00:00:00+00:00,6.46999979019165,6.650000095367432,6.409999847412109,6.46999979019165,169500
2024-02-09 00:00:00+00:00,6.590000152587891,6.659999847412109,6.449999809265137,6.630000114440918,201000
2024-02-12 00:00:00+00:00,6.630000114440918,6.880000114440918,6.585000038146973,6.699999809265137,251000
2024-02-13 00:00:00+00:00,6.480000019073486,6.510000228881836,6.014999866485596,6.099999904632568,264800
2024-02-14 00:00:00+00:00,6.21999979019165,6.429999828338623,6.130000114440918,6.409999847412109,197900
2024-02-15 00:00:00+00:00,6.420000076293945,6.630000114440918,6.340000152587891,6.590000152587891,248000
2024-02-16 00:00:00+00:00,6.579999923706055,6.670000076293945,6.46999979019165,6.5,339700
2024-02-20 00:00:00+00:00,6.409999847412109,6.449999809265137,6.099999904632568,6.289999961853027,250400
2024-02-21 00:00:00+00:00,6.28000020980835,6.420000076293945,6.150000095367432,6.409999847412109,266700
2024-02-22 00:00:00+00:00,6.340000152587891,6.409999847412109,6.010000228881836,6.010000228881836,391500
2024-02-23 00:00:00+00:00,5.989999771118164,6.170000076293945,5.900000095367432,6.034999847412109,623000
2024-02-26 00:00:00+00:00,6.010000228881836,6.054999828338623,5.760000228881836,5.940000057220459,538600
2024-02-27 00:00:00+00:00,6.0,6.099999904632568,5.820000171661377,5.860000133514404,344000
2024-02-28 00:00:00+00:00,5.800000190734863,5.849999904632568,5.610000133514404,5.610000133514404,244700
2024-02-29 00:00:00+00:00,5.760000228881836,5.989999771118164,5.579999923706055,5.679999828338623,541400
2024-03-01 00:00:00+00:00,5.71999979019165,5.78000020980835,5.570000171661377,5.75,216600
2024-03-04 00:00:00+00:00,5.739999771118164,5.78000020980835,5.309999942779541,5.420000076293945,356500
2024-03-05 00:00:00+00:00,5.420000076293945,5.559999942779541,5.320000171661377,5.340000152587891,245800
2024-03-06 00:00:00+00:00,5.409999847412109,5.480000019073486,5.139999866485596,5.21999979019165,310100
2024-03-07 00:00:00+00:00,5.21999979019165,5.300000190734863,5.034999847412109,5.050000190734863,230600
2024-03-08 00:00:00+00:00,5.110000133514404,5.210000038146973,4.800000190734863,5.039999961853027,1443900
2024-03-11 00:00:00+00:00,5.110000133514404,5.190000057220459,4.630000114440918,4.78000020980835,550200
